ROUTE,COUNTY,POST_MILE,YEAR,AM_DIR,AM_PEAK_VOL_PEAK_DIR,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
49,PLA,8.973,17,S,1530,6.31,66.09,4.17,7,THU,APR,N,1743.00,7.81,60.8,4.75,16,FRI,AUG
49,PLA,11.373,15,S,1383,7.07,66.62,4.71,7,WED,SEP,N,1635.00,8.84,63.03,5.57,17,WED,MAR
49,NEV,0,15,S,1383,7.07,66.62,4.71,7,WED,SEP,N,1635.00,8.84,63.03,5.57,17,WED,MAR
49,NEV,10.71,17,N,1144,8.13,57.29,4.66,8,WED,NOV,S,1318.00,9.47,56.71,5.37,17,TUE,MAY
49,NEV,10.71,17,N,1214,8.02,60.25,4.83,8,WED,MAR,S,1347.00,8.64,62.05,5.36,17,MON,FEB
49,NEV,13.663,15,S,1192,8.04,56.25,4.52,12,SUN,JUN,S,1297.00,8.85,55.62,4.92,17,WED,JUN
49,NEV,15.81,15,S,326,8.05,62.1,5,8,FRI,FEB,N,354.00,9.24,58.71,5.43,17,WED,FEB
49,SIE,12.225,15,N,35,11.49,57.38,6.59,11,SUN,FEB,S,40.00,10.17,74.07,7.53,14,SUN,NOV
49,SIE,47.44,17,N,49,23.06,61.25,14.12,11,SUN,JUL,N,51.00,20.75,70.83,14.7,14,SUN,AUG
49,PLU,7.5,16,S,62,9.41,65.96,6.21,8,TUE,AUG,S,76.00,10.81,70.37,7.61,17,MON,AUG
50,YOL,2.477,15,E,6046,8.64,56.53,4.88,7,TUE,JAN,E,5857.00,7.32,64.65,4.73,16,WED,FEB
50,SAC,3.674,17,W,8392,8.31,52.81,4.39,7,FRI,SEP,E,8047.00,7.95,52.96,4.21,16,THU,SEP
50,SAC,5.336,17,E,8031,8.57,51.72,4.43,7,WED,FEB,W,8142.00,8.53,52.66,4.49,16,THU,AUG
50,SAC,7.746,17,W,8243,8.76,50.45,4.42,7,TUE,APR,E,8410.00,8.92,50.56,4.51,16,THU,AUG
50,SAC,10.919,17,W,8088,8.79,61.2,5.38,7,TUE,MAR,E,7552.00,8.66,57.95,5.02,16,TUE,JAN
50,ED,8.564,15,E,3259,8.56,59.34,5.08,11,SAT,OCT,E,3521.00,9.26,59.25,5.48,15,FRI,JAN
50,ED,31.299,17,W,1337,16.05,73.46,11.79,10,MON,MAY,W,1350.00,17.19,69.27,11.91,14,SUN,AUG
50,ED,70.621,16,W,1310,11.54,83.07,9.59,10,SUN,NOV,W,1085.00,12.19,65.13,7.94,14,SUN,SEP
50,ED,70.621,16,W,1176,14.11,71.58,10.1,11,SUN,SEP,W,1032.00,17.35,51.09,8.86,13,SUN,JUL
50,ED,78.42,17,E,1453,9.78,50.33,4.92,11,SUN,SEP,W,1481.00,9.19,54.63,5.02,16,FRI,JUL
50,ED,78.42,17,E,1462,9.78,51.66,5.05,12,SAT,JUN,W,1445.00,8.93,55.92,4.99,17,THU,DEC
50,ED,80.439,16,W,1016,7.13,50.8,3.62,12,SAT,JAN,E,1277.00,8.49,53.63,4.55,16,SAT,JAN
51,SAC,1.204,16,N,7187,7.25,56.61,4.1,7,THU,OCT,N,6487.00,6.73,55.06,3.7,13,WED,OCT
51,SAC,1.204,16,N,7669,7.59,56.41,4.28,7,TUE,APR,N,6472.00,6.46,55.89,3.61,13,THU,NOV
51,SAC,3.357,17,S,6307,7.16,51.14,3.66,7,WED,MAY,N,5807.00,6.73,50.16,3.37,14,TUE,NOV
51,SAC,4.061,16,S,7804,7.52,61.3,4.61,7,WED,DEC,N,6961.00,7.37,55.76,4.11,16,WED,MAR
51,SAC,7.969,16,S,5205,6.02,63.52,3.82,6,THU,JAN,N,6077.00,7.49,59.57,4.46,17,WED,MAR
52,SD,0.324,17,E,5478,8.49,71.46,6.07,8,TUE,AUG,E,5944.00,9.08,72.52,6.59,17,TUE,JUN
52,SD,3.761,17,W,4169,9.03,50.95,4.6,7,WED,SEP,E,4312.00,7.82,60.87,4.76,15,THU,DEC
52,SD,5.494,17,W,6197,8.76,63.11,5.53,7,THU,OCT,E,6136.00,8.88,61.67,5.47,15,THU,NOV
52,SD,8.713,17,W,6461,8.55,74.22,6.34,7,WED,MAR,E,5409.00,7.69,69.09,5.31,16,TUE,JAN
52,SD,8.713,17,W,5826,8.37,71.83,6.01,7,THU,AUG,E,5565.00,8.05,71.35,5.74,16,MON,MAR
52,SD,13.273,17,W,4041,6.59,73.49,4.84,6,MON,AUG,E,4522.00,8.46,64.05,5.42,15,MON,OCT
52,SD,13.273,17,W,5897,7.69,78.53,6.04,6,TUE,MAY,E,5467.00,8.08,69.26,5.6,16,WED,APR
52,SD,14.962,17,W,4100,6.65,73.07,4.86,6,FRI,SEP,E,4580.00,7.95,68.3,5.43,17,MON,AUG
52,SD,15.829,17,W,3178,6.1,63.12,3.85,6,THU,JUN,E,4273.00,8.67,59.7,5.18,15,TUE,NOV
52,SD,16.735,17,W,3157,6.35,62.47,3.96,7,WED,AUG,E,4034.00,8.5,59.58,5.07,15,THU,FEB
53,LAK,5.15,17,S,405,8.96,53.01,4.75,10,SAT,JUL,N,504.00,9.57,61.77,5.91,16,MON,NOV
53,LAK,7.413,17,N,348,8.74,71.17,6.22,11,SUN,AUG,N,389.00,8.83,78.75,6.95,16,THU,NOV
54,SD,1.88,17,W,6841,7.78,63.12,4.91,7,WED,MAR,E,6026.00,7.86,55,4.33,15,THU,DEC
54,SD,4.207,17,W,6441,7.79,61.37,4.78,7,THU,SEP,E,5602.00,7.81,53.22,4.16,16,WED,AUG
54,SD,4.207,17,W,5865,8.04,59.84,4.81,7,WED,AUG,E,5071.00,7.9,52.67,4.16,16,TUE,AUG
54,SD,4.994,17,W,5534,8.49,57.46,4.88,7,THU,JAN,E,4730.00,7.85,53.12,4.17,15,WED,MAY
54,SD,12.257,17,W,985,7.04,55.93,3.94,11,SAT,JUN,W,1764.00,11.47,61.49,7.05,15,FRI,NOV
55,ORA,2.772,17,N,3975,9.55,58.41,5.58,7,TUE,MAR,N,3518.00,5.05,97.83,4.94,15,THU,AUG
55,ORA,3.776,16,N,12735,10.5,77.34,8.12,7,FRI,OCT,N,10557.00,9.83,68.43,6.73,15,FRI,OCT
55,ORA,14.37,16,N,8378,6.87,52.65,3.62,11,FRI,MAR,N,9544.00,7.53,54.76,4.12,16,MON,OCT
56,SD,0.309,17,W,5498,9.35,65.7,6.15,7,THU,SEP,E,4807.00,8.41,63.91,5.37,14,FRI,SEP
56,SD,0.82,17,W,5124,9.23,67.34,6.22,7,THU,SEP,E,4426.00,8.5,63.17,5.37,15,WED,MAY
56,SD,3.103,17,E,3852,10.68,54.41,5.81,12,MON,OCT,E,4020.00,8.43,71.98,6.06,17,TUE,FEB
56,SD,3.103,17,W,4349,7.94,73.45,5.83,7,THU,JUL,E,4191.00,8.08,69.56,5.62,17,MON,MAY
56,SD,7.562,17,W,4476,8.59,70.64,6.07,7,THU,DEC,E,4110.00,8.98,62.1,5.57,17,THU,MAR
56,SD,8.54,17,W,3409,8.72,57.89,5.05,7,THU,AUG,E,3250.00,8.53,56.43,4.81,14,FRI,MAY
56,SD,8.54,17,W,3721,8.06,61.4,4.95,7,MON,MAY,E,3964.00,8.67,60.8,5.27,16,THU,MAY
57,ORA,15.6,16,N,9792,6.33,53.34,3.37,7,MON,FEB,N,9986.00,6.51,52.85,3.44,18,WED,APR
57,LA,3.167,17,S,7705,5.31,71.01,3.77,5,WED,MAR,S,7115.00,6.25,55.73,3.48,17,FRI,MAY
58,SLO,1.87,16,W,177,8.12,81.57,6.62,7,THU,SEP,E,303.00,14.96,75.75,11.34,15,SUN,SEP
58,KER,15.41,15,W,18,18.12,66.67,12.08,10,THU,MAY,W,17.00,18.79,60.71,11.41,15,FRI,FEB
58,KER,15.42,15,W,397,23.64,94.98,22.46,5,MON,NOV,E,343.00,21.49,90.26,19.4,16,WED,NOV
58,KER,28.12,15,W,749,15.26,89.7,13.69,5,THU,NOV,E,693.00,15.33,82.6,12.66,16,MON,NOV
58,KER,39.96,17,W,361,8.33,80.58,6.71,5,TUE,AUG,E,428.00,10.6,75.09,7.96,16,THU,NOV
58,KER,39.97,15,W,575,10.27,91.85,9.44,5,MON,NOV,E,449.00,10.98,67.12,7.37,16,THU,NOV
58,KER,51.626,15,W,2290,8.46,52.39,4.43,12,MON,FEB,W,2339.00,8.67,52.25,4.53,15,FRI,FEB
58,KER,57.412,15,W,2248,6.6,64.38,4.25,7,WED,MAY,W,2472.00,7.42,63,4.67,15,TUE,MAY
58,KER,65.68,16,E,1127,8.35,58.52,4.89,11,FRI,FEB,E,1273.00,9.4,58.72,5.52,14,FRI,MAR
58,KER,69.747,15,E,955,7.44,56.05,4.17,12,FRI,AUG,E,1183.00,8.23,62.76,5.16,17,FRI,NOV
58,KER,107.465,17,E,1135,9.22,51.97,4.79,12,FRI,DEC,W,1276.00,8.9,60.53,5.39,15,WED,JUL
58,KER,111.13,17,E,645,8.47,54.38,4.6,11,FRI,JUN,W,770.00,8.39,65.48,5.5,16,MON,MAR
58,KER,142.878,17,E,797,8.45,61.12,5.17,11,FRI,MAR,E,850.00,8.43,65.39,5.51,13,FRI,FEB
58,SBD,20.635,16,E,666,8.72,65.04,5.67,10,FRI,JUN,W,694.00,8.41,70.31,5.91,14,MON,FEB
59,MER,33.709,16,S,136,10.23,63.85,6.53,12,SUN,NOV,S,159.00,12.2,62.6,7.64,15,SUN,AUG
60,LA,2.22,17,E,7758,6.53,54.77,3.57,12,FRI,SEP,E,8386.00,5.93,65.18,3.86,18,MON,OCT
60,LA,7.774,16,W,8141,6.45,56.9,3.67,7,WED,JUL,W,7719.00,6.59,52.76,3.48,14,SUN,JUL
60,LA,10.6,16,W,8955,5.9,62.69,3.7,6,THU,JUL,W,8674.00,6.58,54.47,3.58,14,SUN,MAR
60,LA,12.2,15,E,8589,6.17,54.12,3.34,12,WED,MAR,E,9131.00,6.91,51.3,3.55,17,MON,SEP
60,LA,20.92,17,W,16484,6.02,60.22,3.63,6,MON,JUN,W,16274.00,7.03,50.93,3.58,13,SUN,MAY
60,LA,25.464,16,W,12466,6.21,54.34,3.37,7,THU,FEB,E,12226.00,5.73,57.67,3.31,18,MON,MAY
60,RIV,1.564,15,W,7044,6.96,52.78,3.67,7,THU,JAN,W,7552.00,7.38,53.41,3.94,16,WED,FEB
61,ALA,18.52,15,N,2320,9.85,57.87,5.7,8,THU,MAR,S,2124.00,10.18,51.28,5.22,17,THU,SEP
62,SBD,125.761,17,W,311,13.32,81.41,10.85,9,SUN,JUN,W,295.00,13.6,75.64,10.29,16,SUN,JUN
63,TUL,0,17,N,926,7.37,58.5,4.31,12,SUN,DEC,S,1125.00,9.41,55.67,5.24,17,THU,DEC
63,TUL,4.01,17,N,963,8.39,53.26,4.47,12,SUN,MAR,S,1159.00,9.76,55.11,5.38,17,MON,DEC
63,TUL,7.97,17,N,1525,8.98,51.75,4.64,12,THU,DEC,N,1609.00,8.92,54.97,4.9,13,MON,DEC
63,TUL,7.98,17,N,1046,7.27,57.44,4.18,7,WED,MAR,S,1269.00,9.12,55.61,5.07,17,TUE,DEC
63,TUL,15.11,17,S,354,8.17,59.6,4.87,12,SUN,JUN,N,383.00,8.82,59.75,5.27,15,SUN,DEC
63,TUL,23.572,17,N,578,8.54,56.06,4.78,7,FRI,DEC,S,654.00,10.41,51.99,5.41,16,FRI,DEC
63,TUL,25.55,17,N,131,10.53,62.09,6.54,8,THU,MAR,S,127.00,10.58,59.91,6.34,15,TUE,MAR
65,KER,0,17,N,961,9.13,62.28,5.69,7,FRI,DEC,S,1099.00,10.19,63.82,6.5,15,FRI,OCT
65,KER,2.9,17,N,652,8.7,72.77,6.33,6,WED,NOV,S,568.00,9.29,59.35,5.51,16,TUE,NOV
65,KER,11.86,17,S,449,7.93,69.29,5.49,8,FRI,NOV,N,476.00,9.9,58.84,5.82,17,FRI,NOV
65,KER,23.186,17,S,450,10.15,59.21,6.01,6,THU,OCT,N,454.00,9.75,62.19,6.06,15,MON,MAY
65,TUL,14.073,17,S,858,8.86,82.66,7.32,6,THU,NOV,N,804.00,10.28,66.78,6.86,16,WED,NOV
65,TUL,18.163,17,S,1368,8.21,58.39,4.79,8,THU,NOV,N,1615.00,9.03,62.67,5.66,17,WED,NOV
65,TUL,18.163,17,S,855,7.13,78.51,5.6,6,THU,NOV,N,915.00,9.43,63.54,5.99,17,FRI,NOV
65,TUL,20.14,17,S,1292,8.96,62,5.56,7,WED,NOV,N,1207.00,9.88,52.55,5.19,15,FRI,MAY
65,TUL,23.333,17,S,1119,8.55,55.73,4.77,7,TUE,SEP,N,1190.00,9.28,54.59,5.07,17,TUE,DEC
65,TUL,30.54,17,N,1036,5.97,76.35,4.55,5,WED,MAY,S,1088.00,9.03,52.94,4.78,17,THU,NOV
65,TUL,30.54,17,N,675,6.18,75.67,4.67,5,WED,MAY,S,684.00,8.48,55.88,4.74,13,SUN,MAY
65,TUL,39.577,17,S,557,6.69,87.17,5.83,7,TUE,AUG,S,576.00,9.96,60.57,6.03,15,WED,MAY
65,PLA,4.863,16,N,4284,7.08,51.55,3.65,12,WED,NOV,N,4423.00,7.4,50.9,3.77,15,MON,APR
65,PLA,9.569,17,S,3251,7.33,53.41,3.92,7,WED,SEP,N,3357.00,7.47,54.11,4.04,17,WED,FEB
65,PLA,24.259,15,N,918,8.19,54.22,4.44,7,TUE,MAR,N,1086.00,9.33,56.27,5.25,16,FRI,JUN
65,YUB,0,15,N,918,8.19,54.22,4.44,7,TUE,MAR,N,1086.00,9.33,56.27,5.25,16,FRI,JUN
65,YUB,6.884,15,S,834,8.34,54.91,4.58,7,WED,MAR,N,958.00,9.61,54.74,5.26,16,FRI,MAR
65,YUB,9.177,17,S,1108,9.73,55.15,5.37,7,WED,SEP,N,1079.00,9.59,54.5,5.23,15,FRI,MAY
67,SD,2.149,17,S,2988,7.33,57.06,4.18,7,WED,MAR,N,3422.00,8.85,54.13,4.79,16,THU,APR
67,SD,4.832,17,S,2599,7.21,59.31,4.27,7,THU,MAY,N,2805.00,8.31,55.51,4.61,15,WED,MAR
67,SD,6.67,17,N,1428,9.19,67.9,6.24,7,WED,FEB,S,1219.00,8.59,62.04,5.33,16,MON,JUN
67,SD,15.2,17,S,1639,7.37,85.37,6.29,6,WED,AUG,N,1597.00,8.45,72.56,6.13,16,WED,AUG
68,MON,4.264,16,E,1278,8.73,53.68,4.69,8,MON,APR,E,1450.00,10.05,52.92,5.32,15,THU,APR
70,SUT,0.051,17,W,1229,8.68,73.33,6.37,6,TUE,NOV,E,1105.00,9.15,62.54,5.72,16,FRI,SEP
70,SUT,8.298,17,W,1268,8.68,71.6,6.22,6,TUE,MAY,E,1168.00,9.23,62.03,5.73,15,FRI,SEP
70,YUB,0,17,W,1268,8.68,71.6,6.22,6,TUE,MAY,E,1168.00,9.23,62.03,5.73,15,FRI,SEP
70,YUB,7.345,15,W,800,6.72,65.31,4.39,10,MON,SEP,E,954.00,9.15,57.23,5.24,16,FRI,AUG
70,YUB,9.282,17,E,2050,8.77,53.22,4.67,7,TUE,MAY,E,2090.00,8.82,54.01,4.76,15,FRI,MAR
70,YUB,13.604,17,E,2497,7.28,54.45,3.96,7,THU,OCT,W,2777.00,8.24,53.47,4.41,16,FRI,MAR
70,YUB,25.822,17,W,643,7.72,56.31,4.34,11,SUN,MAY,E,733.00,9.51,52.1,4.95,15,FRI,JUN
70,BUT,0,17,W,643,7.72,56.31,4.34,11,SUN,MAY,E,733.00,9.51,52.1,4.95,15,FRI,JUN
70,BUT,4.06,17,E,633,8.24,53.19,4.38,11,SAT,JUL,W,711.00,9.25,53.22,4.92,14,FRI,JUL
70,BUT,4.06,17,W,675,7.79,52.82,4.11,12,FRI,JUL,W,804.00,8.75,56.03,4.9,16,THU,MAY
70,BUT,13.901,15,E,713,8.07,55.02,4.44,7,TUE,MAY,W,830.00,9.87,52.33,5.17,16,FRI,APR
70,BUT,20.096,17,W,1456,10.4,54.9,5.71,7,WED,NOV,E,1356.00,9.76,54.48,5.32,16,MON,MAY
70,BUT,21.87,16,W,461,8.38,70.38,5.9,7,TUE,MAR,E,434.00,9.76,56.88,5.55,16,FRI,SEP
70,BUT,21.87,16,W,186,8.14,72.37,5.89,7,FRI,FEB,E,201.00,9.98,63.81,6.37,16,TUE,MAR
70,PLU,33.026,16,W,131,14.01,71.2,9.98,11,SUN,AUG,W,120.00,13.86,65.93,9.14,14,SUN,AUG
70,PLU,43.086,16,E,351,11.05,52.55,5.8,12,TUE,FEB,E,336.00,10.7,51.93,5.56,15,FRI,NOV
70,PLU,43.785,16,E,644,11.85,53.22,6.3,12,FRI,AUG,E,574.00,10.6,53,5.62,13,THU,AUG
70,PLU,45.245,17,E,473,10.9,53.63,5.85,12,TUE,DEC,E,477.00,9.85,59.85,5.89,17,TUE,AUG
70,PLU,66.628,16,W,190,12.54,53.98,6.77,12,THU,AUG,W,192.00,10.08,67.85,6.84,18,FRI,AUG
70,PLU,66.628,16,E,266,12.54,60.32,7.56,12,MON,MAY,E,251.00,11.4,62.59,7.14,13,MON,MAY
70,PLU,75.96,17,E,403,10.19,57.82,5.89,12,MON,SEP,W,416.00,10.79,56.37,6.08,15,FRI,AUG
70,PLU,81.28,17,E,262,14.13,54.36,7.68,12,SUN,JUL,E,262.00,12.22,62.83,7.68,14,MON,SEP
70,LAS,3.889,16,E,372,13.31,66.55,8.86,12,SUN,AUG,W,388.00,13.41,68.92,9.24,16,FRI,MAY
71,LA,0.9,15,N,3150,5.45,65.6,3.57,6,TUE,NOV,S,3198.00,7,51.82,3.63,17,TUE,MAR
71,SBD,6.52,16,S,3023,7.69,52.15,4.01,11,THU,OCT,S,3563.00,8.38,56.38,4.72,16,WED,MAR
71,SBD,7.983,17,N,4706,5.87,94.14,5.53,3,SAT,MAR,N,3613.00,7.87,53.9,4.24,17,FRI,JUL
72,ORA,11.601,16,S,1422,7.18,60.69,4.35,7,WED,DEC,N,1519.00,8.8,52.89,4.65,17,TUE,MAY
73,ORA,11.76,17,N,3324,10.64,72.86,7.75,8,WED,OCT,S,2828.00,10.3,64.05,6.59,17,FRI,MAR
73,ORA,26.581,16,S,5488,7.77,56.04,4.36,7,THU,MAY,N,6457.00,9.06,56.56,5.12,16,THU,JAN
74,ORA,9.38,17,W,6586,50.78,97.35,49.44,7,FRI,MAR,E,1238.00,11.31,82.21,9.29,16,FRI,JAN
74,RIV,27.54,16,W,1054,7.39,59.11,4.37,7,WED,SEP,E,1015.00,7.8,53.96,4.21,16,THU,MAR
74,RIV,29.8,16,W,1370,9,51.33,4.62,7,WED,JUN,W,2440.00,10.75,76.51,8.23,19,WED,MAR
74,RIV,44.74,16,W,678,8.18,55.48,4.54,12,SUN,SEP,E,720.00,8.39,57.42,4.82,17,WED,MAR
75,SD,10.99,17,N,2691,14.34,95.8,13.74,6,TUE,OCT,S,1767.00,10.7,84.34,9.02,16,THU,OCT
75,SD,17.455,17,N,2485,11.39,94.09,10.72,6,WED,NOV,S,1938.00,10.6,78.85,8.36,16,TUE,OCT
75,SD,19.586,17,S,1365,6.89,72.03,4.96,7,THU,DEC,S,1313.00,7.09,67.33,4.77,16,FRI,DEC
75,SD,22.261,17,S,4281,7.47,72.58,5.42,6,TUE,DEC,N,4753.00,8.9,67.72,6.02,15,THU,OCT
76,SD,0,17,W,2465,7.07,67.96,4.81,7,TUE,MAY,E,2305.00,6.79,66.24,4.49,16,THU,OCT
76,SD,6.721,17,E,1931,8,52.54,4.2,12,SAT,FEB,W,2511.00,10.42,52.44,5.46,17,WED,FEB
76,SD,6.721,17,W,2488,9.18,54.19,4.98,7,FRI,SEP,W,1879.00,7.11,52.84,3.76,15,FRI,AUG
76,SD,9.49,17,W,1863,7.39,63.11,4.67,7,WED,MAR,E,2061.00,8.14,63.44,5.16,16,THU,SEP
76,SD,12,17,W,2365,7.52,68.71,5.17,7,TUE,SEP,E,2397.00,8.36,62.67,5.24,17,THU,AUG
76,SD,17.303,17,E,705,6.92,67.59,4.68,11,MON,DEC,E,1819.00,15.24,79.19,12.07,16,FRI,NOV
76,SD,32.87,17,W,441,8.12,66.82,5.43,9,FRI,JUN,W,603.00,9.16,81.05,7.42,20,SUN,JUL
76,SD,52.319,17,E,181,18.41,59.54,10.96,11,SUN,DEC,W,144.00,12.78,68.25,8.72,14,SUN,DEC
77,ALA,0.098,15,S,939,6.38,68.64,4.38,7,THU,JUN,N,852.00,7,56.76,3.97,18,MON,JUN
78,SD,0.024,17,E,4604,6.8,56.9,3.87,12,FRI,SEP,E,5766.00,7.57,64.02,4.85,17,WED,MAY
78,SD,1.498,17,W,4764,6.81,55.8,3.8,7,WED,MAY,E,5093.00,7.47,54.34,4.06,16,THU,SEP
78,SD,4.384,17,W,5084,6.93,54.5,3.77,7,TUE,AUG,W,5163.00,7.19,53.32,3.83,16,THU,JUN
78,SD,10.606,16,E,4995,7.83,55.98,4.38,7,WED,MAY,E,4367.00,7.12,53.82,3.83,14,SAT,MAY
78,SD,10.606,17,E,5689,7.53,53.68,4.04,7,TUE,SEP,W,5664.00,6.94,58.01,4.02,16,MON,MAY
78,SD,10.606,17,E,5482,7.8,51.29,4,7,TUE,MAY,W,5577.00,7.17,56.75,4.07,16,WED,NOV
78,SD,15.486,17,E,5993,6.76,52.57,3.56,12,FRI,DEC,E,6664.00,7.14,55.39,3.95,16,TUE,JUN
78,SD,17.68,17,W,2005,5.21,66.22,3.45,6,FRI,FEB,E,2645.00,7.47,60.97,4.55,16,TUE,SEP
78,SD,19.094,17,W,820,7.62,66.94,5.1,7,TUE,MAY,E,799.00,8.59,57.9,4.97,17,TUE,AUG
78,SD,22.56,17,E,766,10.67,72.2,7.7,10,SAT,OCT,W,951.00,11.64,82.2,9.56,17,SAT,OCT
78,SD,35.519,17,W,1137,9.44,55.28,5.22,12,SAT,MAY,E,1172.00,8.08,66.55,5.38,17,THU,AUG
78,SD,35.519,17,W,468,6.27,72.45,4.54,12,FRI,DEC,E,495.00,8.71,55.12,4.8,16,THU,APR
78,SD,51.108,17,W,580,17.57,57.88,10.17,12,SUN,APR,W,679.00,22.92,51.95,11.91,14,SUN,JAN
78,SD,58.133,17,E,405,13.05,57.86,7.55,12,SUN,JAN,W,420.00,13.35,58.66,7.83,15,SUN,MAR
78,SD,70.01,17,E,220,23.96,69.62,16.68,12,SAT,MAR,W,260.00,29.95,65.82,19.71,15,SAT,MAR
78,IMP,13.169,17,E,113,25.16,55.67,14,12,SUN,MAR,W,99.00,23.42,52.38,12.27,14,FRI,DEC
78,IMP,9.203,17,W,430,7.25,72.03,5.22,9,SUN,NOV,E,461.00,8.77,63.85,5.6,17,FRI,MAR
78,IMP,12.891,17,E,445,7.33,69.53,5.09,10,SAT,NOV,E,495.00,8.72,64.96,5.67,14,FRI,JAN
78,IMP,12.891,17,E,491,6.64,72.96,4.85,9,SAT,SEP,E,585.00,8.23,70.14,5.78,14,SAT,NOV
78,IMP,12.891,17,E,432,7.23,74.74,5.4,8,SAT,MAR,E,464.00,9.55,60.73,5.8,14,WED,NOV
78,IMP,15.499,17,W,600,8.74,68.34,5.97,11,MON,JAN,E,599.00,10.6,56.24,5.96,16,TUE,NOV
78,IMP,18.651,17,W,303,14.1,65.3,9.2,11,SAT,NOV,E,275.00,13.58,61.52,8.35,16,FRI,OCT
78,IMP,21.023,17,W,216,14.63,79.12,11.58,8,MON,JAN,W,216.00,15.22,76.06,11.58,14,MON,JAN
78,IMP,80.743,17,E,145,11.34,73.6,8.35,10,SUN,NOV,W,143.00,11.23,73.33,8.23,13,WED,JUN
78,RIV,9.352,17,W,117,11.23,65.36,7.34,12,FRI,JUN,W,121.00,10.79,70.35,7.59,13,SUN,JUL
78,RIV,16.169,17,W,148,11.13,52.67,5.86,11,THU,DEC,W,152.00,10.1,59.61,6.02,14,THU,FEB
79,SD,0.044,17,N,390,11.64,59.45,6.92,12,SUN,JAN,S,486.00,14.23,60.6,8.62,15,SAT,SEP
79,SD,20.22,17,N,293,15.56,59.31,9.23,11,SAT,MAR,S,323.00,14.4,70.68,10.18,14,SUN,JAN
79,SD,20.23,17,S,347,15.63,70.39,11,11,SUN,SEP,S,315.00,16.93,58.99,9.99,13,SUN,SEP
79,SD,27.37,17,S,504,23.15,64.37,14.9,12,SUN,MAR,S,489.00,19.81,72.99,14.45,13,SUN,MAR
79,RIV,19.16,16,S,476,8.3,55.16,4.58,7,WED,SEP,S,611.00,9.98,58.86,5.88,14,FRI,MAR
80,ALA,1.989,17,W,9749,4.47,83.05,3.71,5,WED,MAR,E,8926.00,6.08,55.91,3.4,14,THU,MAY
80,CC,0.216,15,W,6945,5.24,75.28,3.94,6,FRI,MAY,E,6471.00,6.36,57.8,3.67,14,TUE,FEB
80,CC,7.615,17,W,7071,3.98,82.06,3.27,5,TUE,APR,E,6685.00,5.1,60.57,3.09,13,THU,SEP
80,CC,10.017,15,W,7158,6.96,61.88,4.3,7,THU,MAY,E,7562.00,7.49,60.69,4.55,17,WED,AUG
80,SOL,1.144,15,E,4548,6.97,56.2,3.92,12,SAT,AUG,E,4598.00,6.83,58.01,3.96,17,FRI,MAY
80,SOL,3.494,15,E,5618,7.01,51.67,3.62,10,SAT,MAY,E,5714.00,6.92,53.23,3.68,17,TUE,MAY
80,SOL,8.103,15,W,4798,7.45,52.52,3.91,10,SAT,MAY,E,5000.00,7.26,56.2,4.08,16,MON,AUG
80,SOL,20.925,15,W,7802,6.97,64.34,4.49,7,MON,MAY,W,7513.00,7.28,59.36,4.32,19,SUN,AUG
80,SOL,23.958,15,W,7068,6.45,58.93,3.8,7,MON,MAY,E,7530.00,7.03,57.6,4.05,17,THU,FEB
80,SOL,27.172,15,W,6340,7.81,50.47,3.94,12,SAT,MAY,W,6605.00,7.51,54.66,4.11,15,SUN,MAY
80,SOL,27.238,15,E,6756,7.69,52,4,11,SAT,AUG,W,6823.00,7.58,53.31,4.04,16,SUN,MAY
80,YOL,9.905,17,W,4191,8.02,55.56,4.45,7,WED,MAY,E,4800.00,7.98,63.96,5.1,16,FRI,JUL
80,YOL,11.718,17,W,4605,7.64,62.9,4.8,7,THU,MAY,E,5189.00,9.05,59.8,5.41,16,WED,MAY
80,SAC,0,17,W,4605,7.64,62.9,4.8,7,THU,MAY,E,5189.00,9.05,59.8,5.41,16,WED,MAY
80,SAC,12.476,16,W,9883,6.03,67.21,4.05,6,MON,NOV,E,10321.00,7.5,56.44,4.23,16,WED,JUL
80,PLA,0.268,15,E,7498,7.42,55.12,4.09,7,WED,APR,E,7725.00,7.85,53.74,4.22,16,FRI,JUN
80,PLA,3.661,15,W,6884,6.65,57.33,3.81,11,MON,MAY,E,7890.00,7.75,56.38,4.37,15,THU,JUL
80,PLA,7.421,15,W,4613,7.99,59.75,4.77,11,MON,JUL,E,4676.00,8.4,57.59,4.84,16,FRI,JAN
80,PLA,14.301,17,E,4465,8.11,61.74,5.01,9,SAT,JUL,E,4555.00,9.28,55.05,5.11,15,FRI,SEP
80,PLA,17.541,17,W,3760,10.73,51.41,5.52,12,FRI,DEC,E,3854.00,9.74,58.09,5.66,15,FRI,APR
80,PLA,18.943,17,W,3706,8.27,67.44,5.58,10,MON,SEP,W,3778.00,8.75,65.05,5.69,16,SUN,MAR
80,PLA,21.128,17,W,3367,10.04,64.11,6.43,12,SUN,MAR,W,3296.00,10.98,57.35,6.3,13,SUN,JUL
80,PLA,23.429,16,W,3060,10.95,67.94,7.44,10,TUE,JUL,W,3051.00,10.78,68.79,7.42,15,SUN,FEB
